contract_id,hypothesis_id,gold_label,ms3_label,ms3_correct,ms3_groundedness_check,ms3_quote_integrity_check,ms3_latency_ms
doc_289,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3014.16
doc_289,H16,NOT_MENTIONED,ENTAILED,0,1,1,16604.69
doc_289,H17,CONTRADICTED,CONTRADICTED,1,1,1,5693.44
doc_293,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3288.66
doc_293,H02,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2456.66
doc_293,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6005.88
doc_293,H04,ENTAILED,NOT_MENTIONED,0,1,1,2903.48
doc_293,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3308.72
doc_293,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3611.97
doc_293,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3522.39
doc_293,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3131.44
doc_293,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3573.96
doc_293,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6749.57
doc_293,H11,ENTAILED,NOT_MENTIONED,0,1,1,2592.41
doc_293,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3783.2
doc_293,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4950.97
doc_293,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2934.63
doc_293,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5744.61
doc_293,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3638.35
doc_293,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3520.41
doc_296,H01,CONTRADICTED,CONTRADICTED,1,1,1,7573.11
doc_296,H02,CONTRADICTED,CONTRADICTED,1,1,1,6559.94
doc_296,H03,ENTAILED,ENTAILED,1,1,1,3857.42
doc_296,H04,ENTAILED,ENTAILED,1,1,1,5075.93
doc_296,H05,ENTAILED,ENTAILED,1,1,1,4142.38
doc_296,H06,CONTRADICTED,CONTRADICTED,1,1,1,4728.68
doc_296,H07,ENTAILED,ENTAILED,1,1,1,4240.32
doc_296,H08,ENTAILED,NOT_MENTIONED,0,1,1,7445.86
doc_296,H09,ENTAILED,ENTAILED,1,1,1,3174.73
doc_296,H10,ENTAILED,ENTAILED,1,1,1,6473.81
doc_296,H11,ENTAILED,ENTAILED,1,1,1,5628.25
doc_296,H12,ENTAILED,ENTAILED,1,1,1,9821.39
doc_296,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4937.89
doc_296,H14,CONTRADICTED,CONTRADICTED,1,1,1,4753.0
doc_296,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4048.34
doc_296,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3705.12
doc_296,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,12217.41
doc_301,H01,ENTAILED,CONTRADICTED,0,1,1,15173.72
doc_301,H02,ENTAILED,CONTRADICTED,0,1,0,8636.53
doc_301,H03,ENTAILED,ENTAILED,1,1,1,9690.59
doc_301,H04,ENTAILED,ENTAILED,1,1,1,4823.43
doc_301,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4684.03
doc_301,H06,CONTRADICTED,CONTRADICTED,1,1,1,12240.28
doc_301,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4146.04
doc_301,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5314.99
doc_301,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4278.08
doc_301,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4285.37
doc_301,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3456.81
doc_301,H12,ENTAILED,ENTAILED,1,1,1,5285.52
doc_301,H13,ENTAILED,ENTAILED,1,1,1,12353.26
doc_301,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5863.09
doc_301,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5955.52
doc_301,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4815.71
doc_301,H17,CONTRADICTED,CONTRADICTED,1,1,1,2759.27
doc_307,H01,ENTAILED,NOT_MENTIONED,0,1,1,5728.28
doc_307,H02,CONTRADICTED,CONTRADICTED,1,1,1,9522.72
doc_307,H03,ENTAILED,ENTAILED,1,1,1,6744.27
doc_307,H04,ENTAILED,ENTAILED,1,1,1,6505.97
doc_307,H05,ENTAILED,ENTAILED,1,1,1,3391.58
doc_307,H06,ENTAILED,ENTAILED,1,1,1,6501.47
doc_307,H07,ENTAILED,ENTAILED,1,1,1,10249.42
doc_307,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8762.79
doc_307,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8502.46
doc_307,H10,ENTAILED,ENTAILED,1,1,1,12692.2
doc_307,H11,ENTAILED,ENTAILED,1,1,1,8297.44
doc_307,H12,ENTAILED,ENTAILED,1,1,1,7786.96
doc_307,H13,NOT_MENTIONED,ENTAILED,0,1,1,5965.85
doc_307,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4988.93
doc_307,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3966.69
doc_307,H16,ENTAILED,ENTAILED,1,1,1,4715.43
doc_307,H17,CONTRADICTED,NOT_MENTIONED,0,1,1,9058.84
doc_310,H01,ENTAILED,NOT_MENTIONED,0,1,1,4034.05
doc_310,H02,CONTRADICTED,CONTRADICTED,1,1,1,7939.05
doc_310,H03,ENTAILED,ENTAILED,1,1,1,7529.04
doc_310,H04,ENTAILED,NOT_MENTIONED,0,1,1,4140.72
doc_310,H05,ENTAILED,ENTAILED,1,1,1,7469.59
doc_310,H06,ENTAILED,NOT_MENTIONED,0,1,1,5027.63
doc_310,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4930.08
doc_310,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6444.48
doc_310,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5861.21
doc_310,H10,ENTAILED,ENTAILED,1,1,1,6593.9
doc_310,H11,ENTAILED,NOT_MENTIONED,0,1,1,2694.29
doc_310,H12,ENTAILED,NOT_MENTIONED,0,1,1,6288.08
doc_310,H13,NOT_MENTIONED,ENTAILED,0,1,1,7399.34
doc_310,H14,CONTRADICTED,CONTRADICTED,1,1,1,7194.8
doc_310,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7502.97
doc_310,H16,ENTAILED,ENTAILED,1,1,1,4767.45
doc_310,H17,CONTRADICTED,NOT_MENTIONED,0,1,1,4273.93
doc_321,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,5928.6
doc_321,H02,CONTRADICTED,CONTRADICTED,1,1,1,5233.03
doc_321,H03,ENTAILED,ENTAILED,1,1,1,9133.65
doc_321,H04,ENTAILED,ENTAILED,1,1,1,10350.18
doc_321,H05,ENTAILED,ENTAILED,1,1,1,4806.73
doc_321,H06,ENTAILED,ENTAILED,1,1,1,4264.6
doc_321,H07,ENTAILED,ENTAILED,1,1,1,4359.78
doc_321,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7465.9
doc_321,H09,ENTAILED,ENTAILED,1,1,1,7299.84
doc_321,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6218.95
doc_321,H11,ENTAILED,NOT_MENTIONED,0,1,1,6672.4
doc_321,H12,ENTAILED,ENTAILED,1,1,1,5745.4
doc_321,H13,NOT_MENTIONED,ENTAILED,0,1,1,4063.42
doc_321,H14,ENTAILED,ENTAILED,1,1,1,4468.4
doc_321,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3289.5
doc_321,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6888.23
doc_321,H17,CONTRADICTED,CONTRADICTED,1,1,1,3685.9
doc_336,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8705.52
doc_336,H02,CONTRADICTED,CONTRADICTED,1,1,1,14754.07
doc_336,H03,ENTAILED,ENTAILED,1,1,1,5097.43
doc_336,H04,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4640.5
doc_336,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7015.73
doc_336,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6168.37
doc_336,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3358.38
doc_336,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8861.96
doc_336,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2248.86
doc_336,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2243.49
doc_336,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5397.25
doc_336,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,9794.61
doc_336,H13,ENTAILED,NOT_MENTIONED,0,1,1,5748.07
doc_336,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7553.73
doc_336,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5815.15
doc_336,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8773.35
doc_336,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,9105.08
doc_354,H01,ENTAILED,NOT_MENTIONED,0,1,1,7719.14
doc_354,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,6318.37
doc_354,H03,ENTAILED,ENTAILED,1,1,1,6471.45
doc_354,H04,ENTAILED,ENTAILED,1,1,1,5210.64
doc_354,H05,ENTAILED,ENTAILED,1,1,1,11387.53
doc_354,H06,ENTAILED,ENTAILED,1,1,1,10409.47
doc_354,H07,ENTAILED,NOT_MENTIONED,0,1,1,5733.98
doc_354,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5917.46
doc_354,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5003.74
doc_354,H10,ENTAILED,ENTAILED,1,1,1,3412.06
doc_354,H11,ENTAILED,NOT_MENTIONED,0,1,1,6438.02
doc_354,H12,ENTAILED,ENTAILED,1,1,1,9144.68
doc_354,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6367.55
doc_354,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6837.27
doc_354,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3068.02
doc_354,H16,CONTRADICTED,NOT_MENTIONED,0,1,1,6985.03
doc_354,H17,ENTAILED,ENTAILED,1,1,1,6180.44
doc_357,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,9168.8
doc_357,H02,CONTRADICTED,CONTRADICTED,1,1,1,10477.16
doc_357,H03,ENTAILED,ENTAILED,1,1,1,7246.37
doc_357,H04,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5635.98
doc_357,H05,ENTAILED,ENTAILED,1,1,1,10015.47
doc_357,H06,NOT_MENTIONED,CONTRADICTED,0,1,0,6004.93
doc_357,H07,ENTAILED,ENTAILED,1,1,1,5310.3
doc_357,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5422.03
doc_357,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4297.36
doc_357,H10,ENTAILED,ENTAILED,1,1,1,6539.63
doc_357,H11,ENTAILED,NOT_MENTIONED,0,1,1,5150.67
doc_357,H12,ENTAILED,ENTAILED,1,1,0,4607.56
doc_357,H13,NOT_MENTIONED,ENTAILED,0,1,1,8709.01
doc_357,H14,CONTRADICTED,CONTRADICTED,1,1,1,5510.96
doc_357,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6796.64
doc_357,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5419.61
doc_357,H17,ENTAILED,ENTAILED,1,1,1,6352.8
doc_361,H01,CONTRADICTED,NOT_MENTIONED,0,1,1,5843.99
doc_361,H02,CONTRADICTED,CONTRADICTED,1,1,1,10780.75
doc_361,H03,ENTAILED,ENTAILED,1,1,1,2794.22
doc_361,H04,ENTAILED,ENTAILED,1,1,1,7120.28
doc_361,H05,ENTAILED,ENTAILED,1,1,1,6841.38
doc_361,H06,ENTAILED,CONTRADICTED,0,1,1,9052.28
doc_361,H07,ENTAILED,ENTAILED,1,1,1,8000.36
doc_361,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8154.73
doc_361,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5366.2
doc_361,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6510.05
doc_361,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3531.94
doc_361,H12,ENTAILED,NOT_MENTIONED,0,1,1,3863.5
doc_361,H13,NOT_MENTIONED,ENTAILED,0,1,1,5476.01
doc_361,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3127.27
doc_361,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4185.78
doc_361,H16,ENTAILED,NOT_MENTIONED,0,1,1,3914.82
doc_361,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,6066.76
doc_387,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7560.91
doc_387,H02,CONTRADICTED,CONTRADICTED,1,1,1,4889.89
doc_387,H03,ENTAILED,ENTAILED,1,1,1,4400.13
doc_387,H04,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3504.32
doc_387,H05,ENTAILED,ENTAILED,1,1,1,4395.26
doc_387,H06,CONTRADICTED,NOT_MENTIONED,0,1,1,1897.19
doc_387,H07,ENTAILED,ENTAILED,1,1,1,5333.62
doc_387,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6304.77
doc_387,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5605.39
doc_387,H10,ENTAILED,ENTAILED,1,1,1,1804.89
doc_387,H11,ENTAILED,NOT_MENTIONED,0,1,1,5960.89
doc_387,H12,ENTAILED,ENTAILED,1,1,1,6550.49
doc_387,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5450.1
doc_387,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4293.44
doc_387,H15,ENTAILED,NOT_MENTIONED,0,1,1,5223.68
doc_387,H16,ENTAILED,ENTAILED,1,1,1,6669.73
doc_387,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4440.65
doc_389,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6424.71
doc_389,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,6773.78
doc_389,H03,ENTAILED,NOT_MENTIONED,0,1,1,5851.55
doc_389,H04,ENTAILED,ENTAILED,1,1,1,5637.56
doc_389,H05,NOT_MENTIONED,ENTAILED,0,1,1,8166.19
doc_389,H06,CONTRADICTED,NOT_MENTIONED,0,1,1,10318.25
doc_389,H07,ENTAILED,ENTAILED,1,1,1,2699.98
doc_389,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,9925.73
doc_389,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3536.55
doc_389,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5972.42
doc_389,H11,ENTAILED,NOT_MENTIONED,0,1,1,5630.42
doc_389,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5442.45
doc_389,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3486.98
doc_389,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5531.56
doc_389,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5481.15
doc_389,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6524.67
doc_389,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7225.85
doc_392,H01,ENTAILED,CONTRADICTED,0,1,1,3105.76
doc_392,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,7273.34
doc_392,H03,ENTAILED,ENTAILED,1,1,1,6508.2
doc_392,H04,ENTAILED,ENTAILED,1,1,1,11041.77
doc_392,H05,ENTAILED,ENTAILED,1,1,1,4773.46
doc_392,H06,ENTAILED,ENTAILED,1,1,1,2419.7
doc_392,H07,ENTAILED,ENTAILED,1,1,1,8244.57
doc_392,H08,ENTAILED,ENTAILED,1,1,1,7767.51
doc_392,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5233.24
doc_392,H10,ENTAILED,ENTAILED,1,1,1,8643.95
doc_392,H11,ENTAILED,ENTAILED,1,1,1,8420.75
doc_392,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4872.5
doc_392,H13,NOT_MENTIONED,ENTAILED,0,1,1,5969.23
doc_392,H14,ENTAILED,ENTAILED,1,1,1,8281.07
doc_392,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5747.82
doc_392,H16,ENTAILED,NOT_MENTIONED,0,1,1,5395.61
doc_392,H17,ENTAILED,ENTAILED,1,1,1,6497.36
doc_395,H01,ENTAILED,CONTRADICTED,0,1,1,9937.56
doc_395,H02,CONTRADICTED,CONTRADICTED,1,1,0,9171.94
doc_395,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5832.57
doc_395,H04,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6518.06
doc_395,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6871.24
doc_395,H06,ENTAILED,NOT_MENTIONED,0,1,1,6726.98
doc_395,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5394.71
doc_395,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8259.18
doc_395,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2054.49
doc_395,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5280.78
doc_395,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5244.15
doc_395,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6542.73
doc_395,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7973.69
doc_395,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7217.71
doc_395,H15,ENTAILED,NOT_MENTIONED,0,1,1,7976.61
doc_395,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6156.31
doc_395,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6318.08
doc_400,H01,CONTRADICTED,CONTRADICTED,1,1,1,7577.61
doc_400,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,8484.97
doc_400,H03,ENTAILED,ENTAILED,1,1,1,6091.56
doc_400,H04,ENTAILED,ENTAILED,1,1,1,9174.19
doc_400,H05,ENTAILED,ENTAILED,1,1,1,10458.04
doc_400,H06,ENTAILED,ENTAILED,1,1,1,11604.37
doc_400,H07,ENTAILED,ENTAILED,1,1,1,12115.76
doc_400,H08,ENTAILED,ENTAILED,1,1,1,11127.3
doc_400,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6130.5
doc_400,H10,ENTAILED,ENTAILED,1,1,0,6287.15
doc_400,H11,ENTAILED,NOT_MENTIONED,0,1,1,10470.33
doc_400,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,10601.57
doc_400,H13,NOT_MENTIONED,ENTAILED,0,1,1,10487.06
doc_400,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7496.48
doc_400,H15,ENTAILED,CONTRADICTED,0,1,1,5541.81
doc_400,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6796.74
doc_400,H17,CONTRADICTED,CONTRADICTED,1,1,1,6778.98
doc_401,H01,ENTAILED,NOT_MENTIONED,0,1,1,11260.32
doc_401,H02,CONTRADICTED,CONTRADICTED,1,1,1,10382.56
doc_401,H03,ENTAILED,ENTAILED,1,1,1,11557.82
doc_401,H04,ENTAILED,ENTAILED,1,1,1,11592.43
doc_401,H05,ENTAILED,ENTAILED,1,1,1,7393.19
doc_401,H06,ENTAILED,ENTAILED,1,1,1,6932.28
doc_401,H07,NOT_MENTIONED,ENTAILED,0,1,1,6425.2
doc_401,H08,ENTAILED,ENTAILED,1,1,1,9256.17
doc_401,H09,ENTAILED,ENTAILED,1,1,1,4532.9
doc_401,H10,ENTAILED,ENTAILED,1,1,1,8231.9
doc_401,H11,ENTAILED,NOT_MENTIONED,0,1,1,6002.61
doc_401,H12,ENTAILED,ENTAILED,1,1,1,8120.76
doc_401,H13,NOT_MENTIONED,ENTAILED,0,1,1,9350.29
doc_401,H14,CONTRADICTED,CONTRADICTED,1,1,1,6193.52
doc_401,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2315.44
doc_401,H16,CONTRADICTED,NOT_MENTIONED,0,1,1,5415.03
doc_401,H17,ENTAILED,ENTAILED,1,1,1,7112.27
doc_408,H01,NOT_MENTIONED,CONTRADICTED,0,1,1,7655.35
doc_408,H02,CONTRADICTED,CONTRADICTED,1,1,1,13208.08
doc_408,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4569.13
doc_408,H04,ENTAILED,NOT_MENTIONED,0,1,1,6025.53
doc_408,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,11361.82
doc_408,H06,NOT_MENTIONED,CONTRADICTED,0,1,1,9627.37
doc_408,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,11254.9
doc_408,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,10147.94
doc_408,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5172.82
doc_408,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7808.72
doc_408,H11,ENTAILED,NOT_MENTIONED,0,1,1,6826.6
doc_408,H12,ENTAILED,NOT_MENTIONED,0,1,1,1883.58
doc_408,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2011.62
doc_408,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8075.43
doc_408,H15,ENTAILED,CONTRADICTED,0,1,1,2055.36
doc_408,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8265.1
doc_408,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5151.71
doc_412,H01,ENTAILED,CONTRADICTED,0,1,1,21672.81
doc_412,H02,CONTRADICTED,CONTRADICTED,1,1,1,11140.65
doc_412,H03,ENTAILED,ENTAILED,1,1,1,18791.14
doc_412,H04,ENTAILED,ENTAILED,1,1,0,10467.23
doc_412,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6183.25
doc_412,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,20079.79
doc_412,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5785.94
doc_412,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4517.03
doc_412,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5867.48
doc_412,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5762.03
doc_412,H11,ENTAILED,NOT_MENTIONED,0,1,1,8903.4
doc_412,H12,ENTAILED,NOT_MENTIONED,0,1,1,193360.94
doc_412,H13,ENTAILED,CONTRADICTED,0,1,1,18627.82
doc_412,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,14676.84
doc_412,H15,ENTAILED,CONTRADICTED,0,1,1,11565.24
doc_412,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2917.29
doc_412,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7306.75
doc_413,H01,ENTAILED,NOT_MENTIONED,0,1,1,5760.22
doc_413,H02,CONTRADICTED,CONTRADICTED,1,1,1,5875.1
doc_413,H03,CONTRADICTED,CONTRADICTED,1,1,1,5301.96
doc_413,H04,ENTAILED,NOT_MENTIONED,0,1,1,5811.35
doc_413,H05,NOT_MENTIONED,ENTAILED,0,1,1,4411.75
doc_413,H06,CONTRADICTED,CONTRADICTED,1,1,1,10020.39
doc_413,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3179.49
doc_413,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4744.18
doc_413,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3944.19
doc_413,H10,ENTAILED,ENTAILED,1,1,1,7346.23
doc_413,H11,ENTAILED,ENTAILED,1,1,1,11259.3
doc_413,H12,ENTAILED,ENTAILED,1,1,1,10420.27
doc_413,H13,NOT_MENTIONED,ENTAILED,0,1,1,4908.36
doc_413,H14,ENTAILED,ENTAILED,1,1,1,5116.67
doc_413,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4932.68
doc_413,H16,ENTAILED,ENTAILED,1,1,1,5536.7
doc_413,H17,NOT_MENTIONED,CONTRADICTED,0,1,1,7345.52
doc_429,H01,ENTAILED,NOT_MENTIONED,0,1,1,4123.27
doc_429,H02,NOT_MENTIONED,CONTRADICTED,0,1,1,4598.77
doc_429,H03,ENTAILED,CONTRADICTED,0,1,1,4115.28
doc_429,H04,NOT_MENTIONED,CONTRADICTED,0,1,1,12107.85
doc_429,H05,ENTAILED,ENTAILED,1,1,1,4210.45
doc_429,H06,CONTRADICTED,NOT_MENTIONED,0,1,1,6050.43
doc_429,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6027.98
doc_429,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7468.88
doc_429,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4886.64
doc_429,H10,ENTAILED,NOT_MENTIONED,0,1,1,6623.81
doc_429,H11,ENTAILED,NOT_MENTIONED,0,1,1,1614.93
doc_429,H12,ENTAILED,ENTAILED,1,1,1,5664.96
doc_429,H13,NOT_MENTIONED,ENTAILED,0,1,1,4490.11
doc_429,H14,ENTAILED,ENTAILED,1,1,1,8805.86
doc_429,H15,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7667.24
doc_429,H16,ENTAILED,ENTAILED,1,1,1,5229.84
doc_429,H17,NOT_MENTIONED,ENTAILED,0,1,1,4151.43
doc_432,H01,NOT_MENTIONED,CONTRADICTED,0,1,1,6552.31
doc_432,H02,CONTRADICTED,CONTRADICTED,1,1,1,7648.91
doc_432,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4328.94
doc_432,H04,ENTAILED,NOT_MENTIONED,0,1,1,3818.77
doc_432,H05,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3560.06
doc_432,H06,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2955.26
doc_432,H07,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2701.77
doc_432,H08,NOT_MENTIONED,NOT_MENTIONED,1,1,1,4248.73
doc_432,H09,NOT_MENTIONED,NOT_MENTIONED,1,1,1,2868.32
doc_432,H10,NOT_MENTIONED,CONTRADICTED,0,1,1,9329.79
doc_432,H11,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5258.71
doc_432,H12,NOT_MENTIONED,NOT_MENTIONED,1,1,1,7154.33
doc_432,H13,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6089.87
doc_432,H14,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3905.14
doc_432,H15,ENTAILED,ENTAILED,1,1,1,5583.64
doc_432,H16,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3503.52
doc_432,H17,NOT_MENTIONED,NOT_MENTIONED,1,1,1,8194.1
doc_433,H01,NOT_MENTIONED,NOT_MENTIONED,1,1,1,6244.72
doc_433,H02,CONTRADICTED,CONTRADICTED,1,1,1,9365.25
doc_433,H03,NOT_MENTIONED,NOT_MENTIONED,1,1,1,5053.23
doc_433,H04,ENTAILED,ENTAILED,1,1,1,8382.5
doc_433,H05,ENTAILED,ENTAILED,1,1,1,10207.41
doc_433,H06,CONTRADICTED,NOT_MENTIONED,0,1,1,7276.21
doc_433,H07,ENTAILED,ENTAILED,1,1,1,8367.73
doc_433,H08,ENTAILED,ENTAILED,1,1,1,5948.94
doc_433,H09,ENTAILED,ENTAILED,1,1,0,5077.66
doc_433,H10,NOT_MENTIONED,NOT_MENTIONED,1,1,1,3068.6
